Wavelength (nm);Absorbance CV;Transmittance CV;;/Users/may-linnskuland/Desktop/spektrometri.sp;;;CV;
470.301;0.054;88.373
470.572;0.055;88.148
470.843;0.055;88.022
471.114;0.056;87.984
471.385;0.055;88.070
471.656;0.055;88.052
471.927;0.055;88.057
472.198;0.055;88.109
472.469;0.056;87.987
472.740;0.056;87.818
473.011;0.058;87.585
473.281;0.058;87.407
473.552;0.057;87.687
473.823;0.057;87.711
474.093;0.058;87.551
474.364;0.058;87.470
474.634;0.058;87.405
474.905;0.056;87.920
475.175;0.057;87.751
475.446;0.057;87.666
475.716;0.058;87.573
475.986;0.059;87.297
476.257;0.059;87.299
476.527;0.059;87.318
476.797;0.058;87.562
477.067;0.057;87.618
477.337;0.058;87.494
477.607;0.061;86.827
477.877;0.063;86.468
478.147;0.064;86.369
478.417;0.062;86.599
478.687;0.063;86.530
478.957;0.062;86.669
479.227;0.062;86.741
479.497;0.061;86.876
479.767;0.061;86.879
480.036;0.063;86.499
480.306;0.064;86.205
480.576;0.066;85.879
480.845;0.063;86.450
481.115;0.063;86.424
481.384;0.065;86.162
481.654;0.067;85.767
481.923;0.066;85.995
482.193;0.066;85.811
482.462;0.066;85.983
482.732;0.067;85.715
483.001;0.068;85.445
483.270;0.068;85.429
483.540;0.068;85.433
483.809;0.069;85.225
484.078;0.068;85.470
484.347;0.068;85.535
484.616;0.070;85.071
484.886;0.071;84.846
485.155;0.073;84.539
485.424;0.073;84.436
485.693;0.074;84.425
485.962;0.075;84.114
486.231;0.077;83.811
486.500;0.078;83.635
486.769;0.079;83.413
487.038;0.078;83.630
487.307;0.077;83.732
487.576;0.077;83.777
487.844;0.079;83.396
488.113;0.081;83.029
488.382;0.081;82.952
488.651;0.080;83.147
488.920;0.079;83.274
489.188;0.080;83.236
489.457;0.081;82.924
489.726;0.081;82.944
489.994;0.083;82.676
490.263;0.082;82.729
490.532;0.082;82.851
490.800;0.085;82.255
491.069;0.088;81.651
491.337;0.088;81.580
491.606;0.089;81.527
491.875;0.089;81.429
492.143;0.089;81.530
492.412;0.087;81.895
492.680;0.086;82.073
492.948;0.089;81.464
493.217;0.092;80.984
493.485;0.092;80.836
493.754;0.092;80.870
494.022;0.091;81.140
494.291;0.091;81.161
494.559;0.090;81.201
494.827;0.091;81.010
495.096;0.094;80.588
495.364;0.094;80.582
495.632;0.095;80.415
495.901;0.096;80.127
496.169;0.097;79.909
496.437;0.097;80.007
496.706;0.097;79.915
496.974;0.097;80.038
497.242;0.100;79.430
497.510;0.102;79.092
497.779;0.105;78.510
498.047;0.106;78.282
498.315;0.106;78.307
498.583;0.105;78.569
498.851;0.105;78.594
499.120;0.104;78.620
499.388;0.106;78.292
499.656;0.106;78.418
499.924;0.105;78.611
500.192;0.105;78.527
500.461;0.107;78.106
500.729;0.108;78.037
500.997;0.108;77.935
501.265;0.108;78.061
501.533;0.108;77.977
501.801;0.109;77.748
502.070;0.113;77.034
502.338;0.117;76.324
502.606;0.117;76.466
502.874;0.117;76.466
503.142;0.118;76.275
503.410;0.121;75.719
503.678;0.122;75.555
503.947;0.121;75.712
504.215;0.121;75.706
504.483;0.122;75.556
504.751;0.123;75.283
505.019;0.124;75.095
505.287;0.127;74.595
505.555;0.129;74.306
505.824;0.130;74.157
506.092;0.130;74.138
506.360;0.130;74.118
506.628;0.130;74.093
506.896;0.130;74.093
507.164;0.133;73.692
507.433;0.135;73.266
507.701;0.134;73.432
507.969;0.134;73.407
508.237;0.134;73.387
508.505;0.136;73.172
508.774;0.137;73.020
509.042;0.137;73.004
509.310;0.138;72.811
509.578;0.142;72.117
509.846;0.146;71.510
510.115;0.147;71.336
510.383;0.147;71.328
510.651;0.148;71.176
510.919;0.150;70.723
511.188;0.153;70.231
511.456;0.153;70.363
511.724;0.152;70.418
511.993;0.152;70.469
512.261;0.155;70.022
512.529;0.157;69.654
512.798;0.159;69.394
513.066;0.161;69.077
513.334;0.163;68.710
513.603;0.163;68.735
513.871;0.162;68.835
514.140;0.163;68.643
514.408;0.164;68.470
514.676;0.165;68.379
514.945;0.167;68.114
515.213;0.169;67.700
515.482;0.171;67.458
515.750;0.172;67.288
516.019;0.173;67.142
516.287;0.174;66.948
516.556;0.175;66.802
516.824;0.177;66.485
517.093;0.180;66.000
517.362;0.182;65.828
517.630;0.183;65.657
517.899;0.185;65.317
518.167;0.186;65.190
518.436;0.188;64.923
518.705;0.191;64.439
518.973;0.191;64.401
519.242;0.193;64.155
519.511;0.196;63.711
519.780;0.197;63.576
520.048;0.200;63.083
520.317;0.201;62.967
520.586;0.202;62.823
520.855;0.205;62.418
521.124;0.207;62.040
521.392;0.209;61.870
521.661;0.210;61.602
521.930;0.211;61.509
522.199;0.212;61.320
522.468;0.214;61.145
522.737;0.213;61.280
523.006;0.211;61.541
523.275;0.212;61.348
523.544;0.214;61.137
523.813;0.215;61.004
524.082;0.215;60.892
524.351;0.216;60.772
524.621;0.217;60.742
524.890;0.218;60.562
525.159;0.218;60.468
525.428;0.221;60.179
525.697;0.221;60.175
525.967;0.221;60.129
526.236;0.222;59.919
526.505;0.224;59.765
526.774;0.225;59.595
527.044;0.225;59.529
527.313;0.227;59.256
527.583;0.230;58.869
527.852;0.230;58.946
528.121;0.228;59.090
528.391;0.227;59.357
528.660;0.228;59.119
528.930;0.230;58.908
529.199;0.232;58.660
529.469;0.234;58.375
529.739;0.236;58.015
530.008;0.240;57.599
530.278;0.244;57.027
530.548;0.245;56.947
530.817;0.245;56.934
531.087;0.244;57.003
531.357;0.245;56.826
531.627;0.248;56.499
531.896;0.248;56.483
532.166;0.246;56.745
532.436;0.246;56.771
532.706;0.246;56.697
532.976;0.249;56.391
533.246;0.248;56.435
533.516;0.251;56.046
533.786;0.254;55.673
534.056;0.259;55.103
534.326;0.261;54.869
534.596;0.263;54.607
534.866;0.262;54.657
535.137;0.262;54.749
535.407;0.261;54.770
535.677;0.263;54.635
535.947;0.264;54.440
536.218;0.264;54.468
536.488;0.264;54.399
536.758;0.264;54.391
537.029;0.265;54.352
537.299;0.266;54.176
537.569;0.266;54.151
537.840;0.268;53.996
538.110;0.269;53.805
538.381;0.268;53.980
538.652;0.267;54.095
538.922;0.269;53.846
539.193;0.269;53.881
539.463;0.269;53.765
539.734;0.269;53.808
540.005;0.271;53.590
540.276;0.272;53.449
540.546;0.272;53.461
540.817;0.272;53.492
541.088;0.271;53.573
541.359;0.272;53.414
541.630;0.275;53.103
541.901;0.276;52.909
542.172;0.277;52.793
542.443;0.277;52.795
542.714;0.277;52.874
542.985;0.278;52.769
543.256;0.278;52.778
543.527;0.277;52.866
543.798;0.278;52.768
544.069;0.279;52.659
544.341;0.278;52.674
544.612;0.280;52.502
544.883;0.279;52.639
545.154;0.279;52.573
545.426;0.279;52.609
545.697;0.277;52.820
545.969;0.277;52.813
546.240;0.278;52.731
546.511;0.279;52.646
546.783;0.280;52.452
547.054;0.282;52.209
547.326;0.284;52.059
547.598;0.283;52.125
547.869;0.284;52.007
548.141;0.286;51.788
548.413;0.289;51.434
548.684;0.290;51.280
548.956;0.290;51.280
549.228;0.290;51.259
549.500;0.291;51.189
549.772;0.290;51.257
550.043;0.290;51.266
550.315;0.291;51.134
550.587;0.290;51.269
550.859;0.291;51.214
551.131;0.291;51.158
551.403;0.293;50.952
551.675;0.294;50.853
551.948;0.294;50.824
552.220;0.292;51.040
552.492;0.291;51.121
552.764;0.291;51.180
553.036;0.291;51.144
553.309;0.292;51.006
553.581;0.294;50.869
553.853;0.294;50.799
554.126;0.295;50.721
554.398;0.294;50.780
554.670;0.295;50.702
554.943;0.295;50.676
555.215;0.298;50.316
555.488;0.300;50.128
555.760;0.301;50.051
556.033;0.301;49.983
556.306;0.302;49.915
556.578;0.302;49.873
556.851;0.304;49.696
557.124;0.305;49.502
557.396;0.306;49.451
557.669;0.305;49.585
557.942;0.306;49.384
558.215;0.307;49.284
558.488;0.307;49.352
558.760;0.306;49.403
559.033;0.305;49.496
559.306;0.307;49.354
559.579;0.308;49.171
559.852;0.311;48.897
560.125;0.313;48.626
560.398;0.313;48.604
560.671;0.313;48.605
560.944;0.314;48.551
561.218;0.316;48.315
561.491;0.319;47.945
561.764;0.322;47.630
562.037;0.323;47.484
562.310;0.324;47.398
562.584;0.325;47.331
562.857;0.327;47.129
563.130;0.327;47.047
563.404;0.329;46.864
563.677;0.328;46.938
563.951;0.329;46.922
564.224;0.330;46.741
564.498;0.333;46.444
564.771;0.335;46.201
565.045;0.335;46.212
565.318;0.335;46.190
565.592;0.335;46.229
565.865;0.336;46.114
566.139;0.339;45.815
566.413;0.340;45.736
566.686;0.342;45.542
566.960;0.344;45.258
567.234;0.345;45.157
567.508;0.347;45.008
567.781;0.349;44.751
568.055;0.351;44.573
568.329;0.354;44.273
568.603;0.356;44.097
568.877;0.356;44.103
569.151;0.355;44.113
569.425;0.355;44.108
569.699;0.356;44.011
569.973;0.358;43.873
570.247;0.360;43.605
570.521;0.363;43.322
570.795;0.367;42.988
571.069;0.369;42.719
571.343;0.372;42.468
571.617;0.373;42.372
571.891;0.374;42.266
572.165;0.376;42.057
572.440;0.377;41.978
572.714;0.377;41.952
572.988;0.377;42.004
573.262;0.378;41.879
573.537;0.378;41.851
573.811;0.379;41.754
574.085;0.381;41.614
574.360;0.383;41.424
574.634;0.385;41.257
574.908;0.387;41.040
575.183;0.389;40.856
575.457;0.389;40.822
575.732;0.390;40.734
576.006;0.390;40.746
576.281;0.391;40.609
576.555;0.393;40.479
576.830;0.395;40.280
577.104;0.395;40.259
577.379;0.397;40.114
577.654;0.397;40.087
577.928;0.396;40.179
578.203;0.395;40.264
578.478;0.397;40.068
578.752;0.401;39.750
